B,COM_RAT,Cyclic,D,Dcy*,DIT,DPT*,E,Inner,LCOM,Level,LOC,N,NCLOC,NOAC,NOC,NOIC,OCmax,PDcy,PDpt,STAT,SUB,TCOM_RAT,V,WMC,CBO,CLOC,Command,CONS,CSA,CSO,CSOA,Dcy,DPT,INNER,jf,JLOC,Jm,Level*,MPC,n,NAAC,NAIC,NOOC,NTP,OCavg,OPavg,OSavg,OSmax,Query,RFC,TODO
-0.12576604,0.28158358,0.028618477,-0.13423939,0.084813625,0.0036351944,0.1080693,0.0,0.0,-0.2565081,-0.15930784,-0.1902927,-0.12809409,-0.23297201,0.05881593,-0.0012057996,0.11316187,0.13230157,-0.083669364,0.020928802,0.09774001,-0.001658157,0.1500043,-0.037332386,-0.071452685,-0.105595455,0.08372864,-0.0018599704,0.24817939,0.20003448,-0.03199903,-0.07613296,0.15474798,-0.21087109,-0.22663301,-0.011187798,-0.0022092261,-0.00429697,0.6921697,-0.07968767,-0.2074478,-0.040437493,0.0045184037,-0.036048178,-0.0604493,0.6824259,-0.007761496,-0.59822315,0.04378755,0.021853846,-0.27152848,0.002799155
0.029607203,-0.16424392,0.14020362,0.44411954,0.23711321,-0.008057129,0.51690155,0.0,0.0,0.07225938,0.11327493,0.5477063,0.13810867,-0.073929295,-0.014284705,0.0095314775,-0.13279603,-0.13284029,-0.11767725,-0.07797246,-0.34200257,-0.045990206,-0.73292935,0.03961002,0.0659905,0.03412497,-0.07728233,0.016845912,-0.09364043,-0.07971497,-0.0006560385,-0.0025350773,0.17785066,-0.28976,0.19038025,0.116678216,0.068049595,0.08529364,0.69316727,-0.19293196,-0.1458977,0.2027866,0.033395477,-0.005592933,-0.031885866,0.33018565,0.16545054,0.23823163,-0.16059056,-0.091024145,0.15149999,0.019469844
-0.0906217,-0.5215416,0.01343803,-0.2976052,-0.24301723,0.009770275,-0.39642972,0.0,0.0,-0.031089084,-0.21188258,-0.07304285,-0.08085878,-0.2565994,-0.28859,0.0033417367,0.02567197,0.26156384,-0.07517958,0.036982387,-0.63687813,-0.00091373594,-0.33064225,0.10294351,-0.14638129,-0.2807327,-0.17646214,-0.041572567,-1.5317086,0.04216946,-0.20091131,-0.16535434,0.016498808,0.067064345,-0.16513906,-0.010013271,0.008156593,-0.004398643,0.54135287,-0.07683922,-0.085369624,0.014556705,-0.05981305,-0.056925878,-0.03715663,0.27219683,-0.22010756,-0.4115183,-0.18817881,0.44622192,-0.29039934,0.0032758678
0.0600427,0.09387132,-0.22010286,-0.42109552,-0.24131802,0.021063529,-0.071843565,0.0,0.0,-0.01666331,-0.1068537,-0.38044348,-0.045651183,0.040655304,-0.0588211,0.060737304,0.013283716,0.09218838,-0.09670327,-0.008871884,0.10035726,0.006216053,0.054804187,-0.12641403,0.52924365,0.16106074,0.025695812,0.0013220136,0.07072545,-0.084566444,-0.08991396,-0.05206706,-0.030965429,0.47356007,-0.27409765,-0.008453246,-0.0018029055,-0.0033782255,0.4884845,-0.37055674,0.23449607,0.074656434,0.013863053,0.08181854,-0.037183013,-1.417752,-0.038602836,-0.09973135,-0.05470038,0.1465642,0.0533913,0.019469844
0.28672254,-0.02245694,-0.0015022503,0.3943196,0.07265955,0.0070424275,-0.10830853,0.0,0.0,-0.105284855,-0.046372492,0.4709051,-0.013395137,-0.039678033,-0.23676561,-0.0005022406,-0.10371437,-0.15512274,0.19035302,0.052700046,-0.06930814,-0.021439744,0.4249636,0.08408574,-0.07109349,0.0015210407,0.033854224,-0.17852858,0.12343126,-0.017296277,-0.14525221,0.11415625,0.03228707,0.08617712,-0.05369139,-0.053925596,-0.0034043218,-0.0035400037,1.1730676,-0.39461878,-0.38678893,-0.34217066,0.0077424664,0.0055357534,-0.029598564,0.54912645,-0.11039687,-0.3831247,-0.15616013,0.022850204,0.06849506,0.005557102
-0.007267829,-0.3812421,0.099238664,0.5118624,0.4269883,0.007097952,0.024300683,0.0,0.0,0.008785028,0.37780383,0.52084845,0.18188857,-0.0708441,0.06284338,-0.015225197,-0.035970204,-0.11389111,-0.020056726,-0.09897234,-0.104917206,-0.00822714,-0.4099612,0.058464743,-0.12096641,-0.2623462,0.08725973,0.01828583,0.12503049,0.23641147,-0.03918074,-0.20424011,0.14439003,1.0375715,0.109574646,-0.0669026,-0.0025572272,-0.00429697,0.3646323,-0.22800848,-0.014525838,0.33454236,0.041922394,-0.015954947,-0.040084936,0.5177919,0.029198274,0.23551519,0.5088183,-0.0017584935,0.09799317,0.0032758678
0.12428659,-0.4266395,-0.22953111,0.1598366,-0.32751518,0.0057772095,-0.24907917,0.0,0.0,-0.24061045,-0.50877,0.38160193,0.15848187,-0.18318412,-0.17493697,0.0021547682,-0.13185425,-0.0930095,-0.024551284,-0.13821976,-0.51782376,-0.001689329,-0.8655578,0.058032367,-0.14154872,-0.3640373,-0.23916371,-0.017703898,-0.12030733,0.1870845,-0.045626953,0.10729335,-0.08533081,0.1644013,-0.2037089,-0.014907932,0.0013601666,-0.0017173205,-0.0011300598,0.1506634,-0.095739394,-0.083070874,-0.028612807,0.015993364,-0.029368538,-0.28828034,-0.13631584,-0.4403292,-0.4278278,-0.53615177,-0.2880538,0.0032758678
0.2400143,-0.3217559,0.040562678,-0.20828377,-0.28519517,0.0054024835,0.34211743,0.0,0.0,-0.087326646,-0.4046808,-0.41049767,-0.12153879,-0.003536519,-0.021287352,-0.00063922093,-0.008493124,0.11789543,-0.089636415,0.008488667,0.031772573,0.0018908647,-0.16919494,-0.21013878,0.7151655,-0.49784482,0.04548648,0.052270528,0.15185295,0.061711382,-0.06858658,-0.010457822,0.0055031916,0.10725296,-0.32511216,0.024911892,-0.0002667571,-0.005842624,0.15879849,-0.19895324,0.00067497045,0.32218498,-0.008830331,0.07916359,-0.045401536,-1.1909105,-0.084888645,0.3075252,0.1743843,0.4949235,-0.18980798,0.0032758678
-0.045555618,-0.13813916,0.12635344,-0.12278995,0.13820332,0.0036351944,-0.16204222,0.0,0.0,0.0668875,-0.12471636,-0.54831564,-0.29190108,-0.16578469,0.07369441,6.8668276e-05,0.003521409,-0.19904587,-0.099769555,-0.002194806,-0.062440272,-0.00783019,-0.9124662,-0.15370832,-0.14470813,-0.23596278,-0.053260475,0.020408921,0.032742072,-0.05342901,-0.010363328,0.059248123,-0.009178454,0.16977644,-0.055527322,0.043021277,0.029985374,0.07422991,0.58812064,-0.80044067,-0.09037636,-0.104295164,0.004090812,-0.078302406,1.2378223,-0.8442594,-0.0380678,0.11559283,0.06358275,-0.27092546,-0.42955577,0.0032758678
0.13078581,0.043167237,0.08150499,-0.08336561,0.11660121,0.009485136,0.20707242,0.0,0.0,0.018922832,-0.21840331,0.113261186,0.038274944,-0.08130345,-0.056375433,-0.0013849204,-0.058569208,0.3555911,-0.0048148334,0.040325392,0.17968863,-0.027694568,0.22500946,0.1222039,0.12096523,-0.18624738,0.009863735,0.1447366,0.17844093,0.17321242,-0.013665201,0.2029603,-0.05634097,-0.89295363,-0.08363484,0.09038226,-0.02089302,-0.0034383312,0.75805104,-0.54375994,-0.010701418,0.17705052,-0.01698859,-0.020998724,0.40510482,0.048718214,0.0131260855,-0.60700214,-0.3735311,0.015052475,-0.07919158,0.002799155
0.01910531,-0.22347891,-0.33420128,0.62477934,-0.42364722,0.0033516446,0.107149325,0.0,0.0,-0.060937367,-0.10024511,0.15961103,-0.19637935,-0.087789744,-0.13444757,-0.0015405993,-0.029373944,-0.14193353,-0.055489644,0.1233895,-0.42349678,-0.0018128173,-0.6024517,0.06670032,0.043270882,0.084119655,-0.14223349,0.0036282174,-0.21741769,0.44155458,-0.112667374,0.1977494,0.32755926,0.081195556,-0.13280675,-0.014057491,-0.026724266,-0.0034383312,-1.829852,-0.09658775,-0.037097428,-0.076938145,-0.005202265,0.025613818,-0.04021057,-0.4481853,-0.3486114,-0.20294149,-0.23581156,0.09251153,-0.064752474,0.0031885114
0.13367143,0.0059853094,-0.036081154,0.27826774,-0.08941508,-0.009512354,-0.41825706,0.0,0.0,-0.06698603,-0.37191686,0.4638561,-0.10865693,-0.09333273,0.019068388,-0.00045557925,-0.16636053,-0.09204056,-0.17692319,-0.0935646,-0.407167,-5.1499577e-05,0.43329525,0.09506695,-0.12283142,-0.18930791,-0.009545971,0.034130316,-1.196622,0.15164845,-0.009648198,-0.1834775,0.042727202,0.19419843,-0.012599323,-0.041324712,-0.0039659976,-0.00429697,0.6934818,0.14854889,-0.015473952,0.045524266,0.19728549,0.0056357575,-0.018617902,0.24137102,-0.21100304,-0.42352092,-0.51574177,0.03210905,0.29066315,0.0019945814
-0.061281282,0.054075688,-0.5135724,0.296919,-0.53631073,0.005095165,0.10476881,0.0,0.0,-0.2244944,-0.181822,0.30910927,0.07798308,-0.057637896,-0.029969864,-0.0019487487,0.016372357,0.056812447,0.032481004,-0.10758199,0.057840973,-0.002584826,-0.6651666,0.042350903,0.11023284,-0.16282754,-0.17603347,0.005376314,0.006919047,-0.13512912,-0.023701072,0.090995446,-0.12864535,-0.12338497,-0.12705219,0.019851165,-0.00054156315,0.07422991,-3.8269424,-0.18015699,-0.09845731,0.06559233,-0.026410284,0.022709873,-0.03363305,0.5061826,-0.11639091,-0.2512406,-0.20323883,-0.039958555,0.07950411,0.0031885114
-0.054782696,0.09321517,0.08458462,0.1256494,-0.15920018,0.007097952,-0.31952214,0.0,0.0,0.04005238,-0.1288225,0.21667203,-0.0014817514,-0.08977866,-0.011100248,-0.0005022406,0.19227386,-0.22404516,-0.006842331,0.10348238,-0.33200908,-0.0041403994,0.20859724,0.025232747,-0.067971215,-0.21285729,0.043070957,0.033205185,0.14720102,0.12061051,-0.046334993,0.18943322,-0.085838795,-0.82517385,-0.25397614,-0.14770722,-0.037127275,-0.0034383312,0.6213937,-0.63700354,-0.13466573,-0.19562773,-0.0065929787,-0.030496866,-0.046426725,-1.2512627,-0.16400428,0.32249263,-0.34351808,-0.083460785,-0.31927872,0.002799155
-0.10332586,-0.24556446,-0.44727552,0.29511076,0.39395204,0.009212952,0.12838726,0.0,0.0,-0.10516807,-0.18364622,0.12948558,0.06647348,0.0073287366,-0.07442509,-0.0019487487,0.008786001,0.13815542,-0.0002660416,-0.09383423,0.08635855,-0.002584826,-0.84592086,0.04471896,0.13443531,-0.063895024,-0.06592394,0.019273184,0.025474899,-0.119793355,0.03238704,0.10413719,-0.09491033,-0.48596394,-0.09606908,0.036281116,-0.11392516,-0.0017173205,-3.6946263,0.011990318,-0.093103714,0.09074129,-0.028523158,-0.04368798,-0.032484718,0.7700157,-0.29290345,-0.28690413,-0.13169993,0.09101797,0.26794204,0.0031885114
0.051272687,0.029180128,0.122562215,0.42371643,0.24361609,-0.17558448,0.25918275,0.0,0.0,0.037500545,-0.18571363,0.4308846,0.051554393,0.013239451,-0.05372392,-0.0013382591,-0.14046718,0.061767563,0.0009752391,-0.075496934,-0.00033784006,-0.027049135,0.2979285,0.064938806,0.20304672,-0.020112699,0.004262148,0.019984856,-1.5604157,0.18791544,0.25752586,-0.07755556,0.17176713,-0.40839747,-0.13507019,-0.051185198,-0.008977718,-0.00429697,0.57819855,-0.5041991,-0.16819803,-0.32572305,0.01593772,0.0035102903,-0.021342095,1.0217669,-0.039643236,-0.3332124,-0.15065897,0.050268266,-0.0013883207,0.002799155
-0.13007595,-0.052662045,-0.049604326,-0.23542304,-0.11724252,-0.0041196076,0.054160357,0.0,0.0,-0.16359523,-0.010425046,-0.3707472,-0.07573151,0.03137154,0.12610471,0.0019874577,-0.018474262,0.045170788,0.0009897491,0.014327747,0.07418337,-0.0014778224,-0.28431994,-0.07798953,-0.081067294,0.20338319,-0.08722952,0.034745883,-1.5271496,0.19857539,-0.008075985,-0.06693618,0.09928198,0.12407746,-0.1942183,-0.013682321,-0.0026870514,-0.00429697,0.70529,0.095016375,0.13247788,-0.2215253,0.014221698,0.012408618,-0.05879511,-0.023741607,-0.0016634706,-0.046922773,-0.26667032,0.09317343,-0.2938598,0.019469844
0.035636663,-0.059710465,0.14312556,0.2362445,0.016490791,-0.0055192877,-0.20342025,0.0,0.0,0.16523056,0.35574734,0.62535566,0.2073587,-0.04089475,-0.011971942,-0.00066575874,-0.20733713,0.27492505,-0.009050641,-0.13393238,-0.4153577,-0.006759909,0.038751684,0.06707121,-0.14818308,-0.110901535,0.13229752,0.028080048,0.31044912,0.26019612,0.04435441,-0.1252201,0.098729454,1.2877626,0.062343407,-0.12546374,-0.0039659976,-0.00429697,0.88653076,-0.24464235,-0.2608876,-0.384281,0.24954875,-0.02354351,-0.020871542,1.105727,0.21887666,-0.48754916,-0.32698536,-0.00993672,0.10069118,-0.011776929
0.008676937,-0.22222428,0.17939413,0.46631125,-0.05877532,-0.029785294,0.57635087,0.0,0.0,0.09149081,0.1471419,0.3265661,0.15298618,-0.11399772,-0.009084672,0.0095314775,-0.1551543,-0.10985082,0.08827142,0.13932706,-0.22299564,-0.040781267,-0.77766657,0.022850858,-0.16300619,0.2094963,0.0008148374,0.030225027,-0.10572511,-0.09059571,-0.044572,-0.030728484,0.01971162,0.02202858,0.23046051,0.19770226,0.06985087,0.08529364,0.47589594,-0.63416517,-0.114030555,0.20138974,0.031752124,0.0010231171,-0.033932585,-0.1965793,0.06669344,0.23255482,-0.3201184,-0.10304718,0.046499692,0.019469844
0.1820532,-0.33841792,0.07261897,-0.13678838,-0.3947674,0.0054024835,0.19763368,0.0,0.0,-0.15949422,-0.44948038,-0.28047422,-0.1278674,-0.009618324,-0.016650766,-0.004057284,0.0066914586,0.10150393,0.12029614,-0.0038997012,0.07129916,0.0018908647,-0.47266358,-0.24111874,0.5481659,-0.59180117,0.1989946,0.021449823,0.13818648,0.060380317,-0.008254329,-0.06432748,-0.007108217,0.2065742,-0.25079364,0.024911892,-0.00938376,-0.0050152666,0.13987534,-0.71601725,-0.09996538,0.21083832,-0.008830331,0.07861631,-0.055806432,-0.38413614,-0.18413197,0.052499134,-0.09726042,0.44219148,-0.2300668,0.0032758678
0.022722688,0.013931893,0.1551933,0.5967638,-0.033046767,-0.013695234,-0.20684753,0.0,0.0,-0.0043860343,0.09460444,0.35149667,0.08430927,0.035805315,-0.039558228,-0.003100534,-0.08099468,0.50924885,0.12835875,0.053472143,0.34636536,-0.0013759406,-0.55989844,0.011343583,0.006167721,-0.090846665,0.046216756,0.022147918,0.07492019,0.21246764,0.036405552,-0.06677578,0.02566026,-0.14708892,0.060148865,-0.02171414,0.0054997443,0.1230485,0.6188643,0.99625355,-0.06728325,0.3213887,0.01981591,0.02900458,-0.02623952,-0.32357007,0.21149744,0.3186244,0.5745327,0.287338,0.16197215,0.007139254
0.19326581,-0.104670905,-0.013147386,-0.15225694,-0.34216285,0.0066790525,0.21851112,0.0,0.0,-0.12753236,-0.05616016,-0.21505688,-0.12771752,0.21040224,0.057376716,-0.0014831041,-0.0138005,-0.015990881,0.046164956,-0.02516075,-0.020601261,-0.0052820193,-0.46567646,-0.29793522,0.04104957,-0.054977667,0.13199198,0.023051685,0.073632866,0.43079412,0.036817282,0.007074602,0.26747796,-0.4538023,-0.11996441,-0.0059531266,0.019864745,0.086540855,-2.3944907,-0.35260567,0.3262205,0.09586289,0.008391893,0.12526345,-0.041398868,0.42984748,-0.1742776,-0.17281121,-0.097012,-0.2526249,0.046395257,0.006664132
-0.2865684,-0.028816631,0.09741532,0.37146273,0.12888378,0.013452872,0.6413873,0.0,0.0,-0.15290868,-0.009659341,0.29966366,-0.035281636,-0.111165695,-0.06131763,0.004938219,-0.13778824,-0.121846944,0.15632719,0.066783965,0.23090816,-0.027616363,-0.3035451,0.057134982,0.074679255,0.07239526,0.037568472,0.15165733,0.21422204,0.23098776,0.04008681,0.18672691,0.023545673,0.22746159,-0.07887642,-0.09036398,-0.043717418,-0.0034383312,1.0633628,-0.66231817,-0.06679287,-0.08056129,-0.0029338677,-0.05079597,0.5806725,0.52838635,-0.04155374,0.25545573,-0.06349864,0.05343258,0.053183004,0.019469844
-0.045406096,0.097290695,0.22868085,-0.3542934,0.1111458,0.010472696,-0.34439033,0.0,0.0,-0.013156991,0.02838924,-0.24995519,-0.06494346,0.03743374,-0.18070883,0.0032076826,-0.056948286,0.113735855,0.2696213,0.0059203096,0.067377955,-0.0015948294,-0.09919312,-0.28690827,0.033749893,0.09849378,-0.1844137,-0.23471653,-0.3693048,0.029862288,-0.07692695,-0.06680397,0.102569066,-0.10171401,-0.28257522,-0.011438397,-0.0006522175,-0.004459255,0.5856242,-0.3721699,0.06744459,-0.1492321,-0.006922547,0.1253227,-0.05823046,-0.7670155,-0.16244084,-0.08340174,-0.082277924,0.29569492,-0.10033563,0.019469844
0.022677533,0.19662504,0.07293142,-0.048860274,0.26671124,0.006723226,-0.43448633,0.0,0.0,0.012855548,-0.08729903,-0.4685391,-0.07006651,0.019785719,-0.032587476,0.0034707836,0.07214802,0.24164595,-0.054488808,0.035185255,0.09805491,-0.0017633715,0.0692875,-0.01745021,-0.04323151,-0.47725692,0.022330454,0.01640158,0.29014385,0.10337111,-0.0363453,0.12170156,-0.10028343,-0.6039231,-0.32872334,0.03383631,-0.02904369,-0.0034383312,0.74278593,-0.9113377,0.14372136,0.08580835,0.005078853,-0.003526619,-0.0631862,0.16535187,-0.13806862,0.44765282,-0.07584433,0.763496,-0.34730414,0.002799155
-0.037254803,-0.13682994,-0.2729016,-0.43518156,-0.34909856,0.006723226,0.10221045,0.0,0.0,0.02666821,-0.11477732,-0.4245068,-0.043518364,0.04616053,0.1276832,-0.00069671613,-0.08189158,0.06099678,0.007858922,0.06965933,0.09359611,-0.0018233762,-0.09882948,-0.12158759,0.030095248,-0.303716,-0.17696969,0.022806024,-0.0927028,0.047871377,0.007946579,0.07992905,-0.035925858,0.24337597,-0.12434463,-0.011371613,-0.000994466,-0.005727581,0.3678331,-0.37672308,0.34393233,-0.06245386,0.0006817158,-0.101019114,-0.056786645,-2.20906,-0.02097662,-0.038260747,0.14762035,-0.24349266,-0.3720922,0.0056273537
0.14206967,-0.26412812,-0.48136604,0.38507217,-0.4689806,0.005095165,-0.012084119,0.0,0.0,0.012369472,-0.24586828,0.20321418,0.020159895,-0.022636976,0.021787513,-0.0019487487,-0.0015221578,0.07178727,-0.0021658915,-0.17407954,-0.14868869,-0.0027554242,-0.5441794,0.04546818,-0.13014668,-0.1508471,-0.13879538,-0.011486332,-0.019215975,0.00015968084,-0.053346075,0.12502769,-0.1412592,0.043388866,-0.11446234,0.0056371414,-0.05276678,-0.0034383312,-3.4132957,-0.34435967,-0.29341885,0.10660628,-0.016600134,-0.0005752202,-0.031211123,0.54495746,0.25622103,-0.33681566,-0.25691244,-0.54544765,-0.08838722,0.0031885114
0.14766854,-0.02756892,-0.0040664924,0.07213938,-0.60353565,0.0057772095,-0.12546515,0.0,0.0,0.118110396,-0.45221633,0.3365408,0.23532318,0.03895226,0.0016572354,-0.0015894478,0.19456089,-0.13975585,0.044990264,-0.12246932,-0.59091777,0.00024925906,0.42937818,0.05473674,-0.1473108,-0.061921936,0.053441517,-0.008194191,0.073378175,0.0059938207,-0.01942365,0.1429414,0.20615701,0.7282652,-0.21995273,-0.018639106,-0.0009462577,-0.0034383312,0.19753627,-0.008387183,-0.25051036,0.1641245,0.03556749,0.03571095,0.49918842,0.51749706,-0.012404073,-0.9474947,-0.3395861,-0.410361,-0.016245682,0.0019945814
-0.087145954,0.123618826,0.06812518,-0.21759883,0.13574858,0.007097952,-0.043677002,0.0,0.0,0.15416382,-0.20808606,0.47885758,0.015557198,-0.15904076,0.105417304,-0.0005022406,0.14087467,-0.21855758,-0.07255489,0.119125396,-0.6736409,0.0002327537,0.48628044,0.13208306,-0.08742683,-0.23615374,0.046621468,0.011173169,0.13739882,-0.024691464,-0.062407732,0.15454137,0.23000409,0.28180343,-0.02622929,-0.014627371,-0.0011476425,-0.0034383312,0.9354946,-0.12192493,-0.10478583,0.12133074,0.012102315,-0.09414152,-0.035256077,0.41865554,0.110795006,0.18451591,-0.21966946,-0.27939698,0.00013326854,0.002799155
0.16236618,0.19704176,0.0678251,0.6670356,0.4224236,0.0057772095,-0.092815325,0.0,0.0,0.16270009,0.6689333,0.4513366,0.09002084,-0.051682513,0.0022349427,-0.0005022406,0.2506512,-0.17555131,0.07343975,-0.09624031,-0.089715004,-0.00022209797,0.68209755,0.09121437,-0.048055097,-0.037245102,0.11359272,0.027363472,0.013474311,0.036483254,0.06894824,0.20299765,0.063638024,1.3790855,0.07845976,-0.01602659,-0.0029642712,-0.0034383312,0.6863179,0.19784929,0.019085933,0.30926183,0.036519498,-0.04132374,-0.03837947,0.6649079,0.21649496,0.2538271,-0.29519394,-0.09422994,0.09702436,0.0019945814
0.14515461,0.23393585,0.07312314,0.21252519,0.39913082,0.0023144518,0.093731485,0.0,0.0,-0.42738742,0.55520517,0.341666,-0.015542079,-0.05546212,0.031522892,-0.0005022406,0.035978276,0.05536301,-0.0035608585,0.0008594077,-0.19168398,-0.027049135,0.30738446,0.1065706,-0.20118278,-0.1851138,0.09921719,0.02523433,0.20027694,0.29649842,0.020839913,0.15293102,0.044592474,0.13187897,-0.20303167,-0.09916407,-0.0018410538,-0.0034383312,0.5154742,-0.6177718,-0.4282995,-0.20361663,-0.0062996703,-0.051623657,-0.045205362,-0.31978112,0.050726283,0.19264027,0.15809138,-0.15476555,-0.27149278,0.002799155
0.0033868144,0.038278442,0.033571176,-0.35650206,-0.13965726,0.008908847,-0.076246515,0.0,0.0,0.014906581,0.14709896,-0.19194712,0.0044338796,0.05599762,-0.07425238,0.011932614,-0.11272927,0.10146684,0.21868624,0.01159557,0.21421829,0.004321225,-0.039686494,-0.27928984,-0.021562986,-0.4067163,-0.024481736,-0.10097948,0.058734875,-0.06456957,-0.058866423,-0.060135137,-0.0057822736,-0.085693315,0.55941993,-0.010082114,-0.0025368999,-0.003933524,-0.22683461,-0.20089124,0.11874004,-0.5039448,0.14862911,0.020333473,-0.050461274,-0.31722206,-0.31966776,0.0036582686,0.467012,0.56838053,-0.11265255,-0.023957927
0.026397616,-0.64310443,0.0649534,-0.19701827,-0.3776308,0.009770275,-0.3916168,0.0,0.0,-0.039638128,-0.061466705,-0.45082968,-0.046896223,0.095059484,0.040033966,0.0032076826,-0.09676913,-0.037222832,-0.11035544,-0.00924243,-0.02639414,-0.02871803,-1.0734965,-0.120763764,-0.04620069,-0.29495183,-0.017095704,0.012979317,-0.5157007,-0.23845021,-0.12336912,-0.05017679,0.14968964,-0.4568273,-0.28939044,0.03383631,0.16904467,0.08529364,0.54547894,-0.4384995,0.10509928,-0.39124873,-0.032240845,-0.038923927,-0.046130598,-0.6243839,-0.11452781,0.21726894,-0.15866464,0.2968217,-0.1999615,0.0056273537
0.0017795402,0.0625375,0.018725164,-0.3304065,0.1397594,-0.01257758,0.10255183,0.0,0.0,0.02127894,0.25777146,-0.20494597,0.0052288584,0.056603234,-0.27638394,0.00047178753,-0.18726018,0.19145274,0.21439399,0.05120422,0.21250331,0.005554608,0.18031183,-0.015096529,0.0027307346,-0.056912437,-0.22631182,-0.19731614,0.06307567,-0.24740116,-0.2187579,-0.076208785,-0.023207396,-0.55947006,0.58979654,-0.010082114,-0.0025368999,-0.003933524,-0.16276295,-0.24089423,0.11498807,-0.70684546,0.13497165,0.02940924,-0.04890906,0.19026233,-0.24392188,0.186636,0.9098339,0.02667731,-0.14327466,0.00315788
-0.007331152,-0.37640274,-0.2194034,-0.4034424,-0.006792323,0.022406392,-0.34810048,0.0,0.0,-0.27489814,-0.023713684,-0.47475192,-0.036322612,0.080210246,0.016852636,-0.021070328,0.0060290173,-0.41705343,0.20518596,0.039459117,0.025528086,-0.04365716,-0.8936739,-0.1180708,0.43426853,-0.027898453,0.13629878,-0.06431933,-0.000510402,-0.2967633,-0.15013476,-0.03366436,0.00853673,0.054734208,-0.28372318,0.033888005,0.023588676,0.08012804,0.2009599,-1.110486,0.18712126,-0.455894,0.00011250074,-0.15259197,-0.058598354,-0.102247685,0.03429061,0.19282511,-0.268014,0.046031177,-0.22069849,0.019469844
-0.041805778,-0.20009637,-0.2729016,-0.52788424,-0.3354394,0.011793438,-0.13955721,0.0,0.0,0.030578967,-0.10981169,-0.38298398,-0.04251207,0.04616053,0.14443082,-0.00069671613,-0.08189158,0.041083775,0.0076496387,0.06965933,0.10271675,-0.0018233762,-0.0996663,-0.049719065,0.028289309,0.3095973,-0.22917563,0.022806024,-0.085334085,0.054102413,0.008911132,0.08091544,-0.012891909,0.24831524,-0.1457466,-0.011371613,-0.000994466,-0.005727581,0.43111876,-0.22274554,0.3407852,-0.06102501,0.0052153245,-0.10191883,-0.054973044,-2.1122012,0.046505406,-0.012150479,-0.02765768,-0.16280514,-0.36243495,0.019469844
-0.1641715,-0.22723515,-0.3886783,0.05509281,-0.37998158,0.005095165,0.16359098,0.0,0.0,-0.0041488465,-0.18395902,0.619774,0.1728035,0.027749822,-0.045206573,-0.0019487487,0.013443458,0.07983421,0.03239761,-0.14763528,0.037649125,-0.0027554242,-0.450108,0.0044137305,0.07635928,-0.20478053,0.04778577,0.0065367166,0.014488391,-0.06772919,0.13354953,0.09966287,-0.13607995,0.17958668,-0.09627296,0.030637572,0.028472926,-0.0017173205,-3.1962943,0.102357656,-0.07511912,0.08936301,-0.011734365,0.026589194,-0.025689712,0.65256536,-0.04186125,-0.24565771,-0.2540726,0.2278803,0.346449,0.0031885114
-0.29568177,0.07116321,0.047632486,-0.32679346,-0.59833664,0.0057772095,-0.016136536,0.0,0.0,0.16979371,-0.5258963,0.19667263,-0.13557443,-0.009775096,0.07720549,-0.00069671613,-0.017683197,-0.111955695,-0.18845265,0.06905434,-0.7124475,-0.00022209797,0.052997835,0.11358834,-0.04840489,-0.22359425,-0.039522827,0.023483392,0.087334365,0.019886825,0.0648304,0.13562402,0.18240981,0.38719246,-0.17701821,-0.012177779,-0.001967995,-0.0034383312,0.14918625,-0.395022,-0.14498386,0.12861948,-0.00015393016,-0.034252763,-0.036881693,0.17954192,-0.5831306,0.097905286,0.14195718,-0.34689453,-0.11455627,0.0032758678
-0.1641715,-0.22723515,-0.3886783,0.20607506,-0.37998158,0.005095165,0.17422594,0.0,0.0,-0.002588164,-0.18395902,0.7148563,0.1728035,0.1113409,-0.045206573,-0.0019487487,0.013443458,0.07983421,0.03239761,-0.14763528,0.043787368,-0.0027554242,-0.450108,0.09543954,0.07635928,-0.20478053,0.04778577,0.0065367166,0.014488391,-0.06772919,0.13354953,0.09966287,-0.13607995,0.17958668,-0.09627296,0.030637572,0.028472926,-0.0017173205,-3.1020184,0.102357656,-0.07511912,0.08936301,-0.011734365,0.026589194,-0.025689712,0.65256536,-0.04186125,-0.24565771,-0.2540726,0.2278803,0.346449,0.0031885114
0.058958497,0.08644361,0.030595832,-0.37897718,0.26244143,0.01763229,0.358167,0.0,0.0,-0.13208726,-0.030081755,-0.27216357,-0.034544524,0.08290425,0.14284709,0.06528484,0.0564948,-0.08233868,-0.10008679,-0.060481593,0.64074945,-0.016797084,-0.0598261,-0.12904604,0.33347204,0.46511343,0.13326481,0.022438856,-0.38336384,0.045016587,0.047809046,-0.100175284,0.0017581638,0.8302522,-0.082450755,-0.00946339,-0.0020609885,-0.0043575824,0.48705834,-0.90414613,0.21812011,-0.107904606,0.015204277,0.000101685524,-0.02965337,-0.45587736,0.09151904,0.15599717,0.16083868,-0.018532742,-0.18758172,-0.06999518
